Link ID; Channel ID; Line; Data 
 1;17; 3;0xbcbcbcbc3c000008020fdf095a21fff3L
 1;17; 4;0x5a21fff33c000008020fdfa96a33fff2L
 1;17; 5;0x6a33fff23c000008020fdf89d283fff1L
 1;17; 6;0xd283fff13c000008020fdf295689ffefL
 1;17; 7;0x5689ffef3c000008020fc317ce28fff0L
 1;17; 8;0xce28fff03c000008020fc3a96e5bffeeL
 1;17; 9;0x6e5bffee3c000008020fc397a122ff22L
 1;17;10;0xa122ff223c000008020fc3378a39ff3cL
 1;17;11;0x378a39ff3c3c000008020fdd09e6fcffL
 1;17;12;0xe6fcff243c000008020fdda936f3ff3aL
 1;17;13;0x36f3ff3a3c000008020fdd97aaecff39L
 1;17;14;0xaaecff393c000008020fdd3766e1ffe7L
 1;17;15;0x66e1ffe73c000008020fde17bd33ffe8L
 1;17;16;0xbd33ffe83c000008020fdea9fd34fff6L
 1;17;17;0xfd34fff63c000008020fde971a2efff5L
 1;17;18;0xbcbcbcbc3c000008020f0709413aff33L
 1;17;19;0x413aff333c000008020f07a97236ff32L
 1;17;20;0x7236ff323c000008020f0789d285ff31L
 1;17;21;0xd285ff313c000008020f07294a8dff2fL
 1;17;22;0x4a8dff2f3c000008020f0417dd3aff30L
 1;17;23;0xdd3aff303c000008020f04a97d5eff2eL
 1;17;24;0x7d5eff2e3c000008020f0497ae28ffe2L
 1;17;25;0xae28ffe23c000008020f04374136fffcL
 1;17;26;0x4136fffc3c000008020f1a171ae2ffe4L
 1;17;27;0x1ae2ffe43c000008020f1aa946f2fffaL
 1;17;28;0x46f2fffa3c000008020f1a976aedfff9L
 1;17;29;0x6aedfff93c000008020f1a37813eff27L
 1;17;30;0x813eff273c000008020f19177635ff28L
 1;17;31;0x7635ff283c000008020f19b71631ff36L
 1;17;32;0x1631ff363c000008020f1989e626ff35L
 1;17;33;0xbcbcbcbc3c000008020fd4095a3affe3L
 1;17;34;0x5a3affe33c000008020fd4a9a628fffdL
 1;17;35;0xa628fffd3c000008020fd489d68afffeL
 1;17;36;0xd68afffe3c000008020fd429868cffffL
 1;17;37;0x868cffff3c000008020fc817d239ff20L
 1;17;38;0xd239ff203c000008020fc8a9815bff21L
 1;17;39;0x815bff213c000008020fc897c622ff2dL
 1;17;40;0xc622ff2d3c000008020fc8379639ff2cL
 1;17;41;0x9639ff2c3c000008020fd6171a23ff2bL
 1;17;42;0x1a23ff2b3c000008020fd6a921f2ff2aL
 1;17;43;0x21f2ff2a3c000008020fd697b2eeff29L
 1;17;44;0xb2eeff293c000008020fd6377d3dfff7L
 1;17;45;0x7d3dfff73c000008020fd517aa27fff8L
 1;17;46;0xaa27fff83c000008020fd5a9e634ffe6L
 1;17;47;0xe634ffe63c000008020fd5971a2effe5L
 1;17;48;0xbcbcbcbc3c000008020fdb094a3cfff3L
 1;17;49;0x4a3cfff33c000008020fdba99631fff2L
 1;17;50;0x9631fff23c000008020fdb89ca83fff1L
 1;17;51;0xca83fff13c000008020fdb295a86ffefL
 1;17;52;0x5a86ffef3c000008020fd817c635fff0L
 1;17;53;0xc635fff03c000008020fd8a99a5dffeeL
 1;17;54;0x9a5dffee3c000008020fd897b624ff22L
 1;17;55;0xb624ff223c000008020fd8378636ff3cL
 1;17;56;0x378636ff3c3c000008020fc61701faffL
 1;17;57;0x1faff243c000008020fc6a926f2ff3aL
 1;17;58;0x26f2ff3a3c000008020fc69761ecff39L
 1;17;59;0x61ecff393c000008020fc6379afcffe7L
 1;17;60;0x9afcffe73c000008020fc5177a30ffe8L
 1;17;61;0x7a30ffe83c000008020fc5b71a32fff6L
 1;17;62;0x1a32fff63c000008020fc597122cfff5L
 1;17;63;0xbcbcbcbc3c000008020f1c095627ff33L
 1;17;64;0x5627ff333c000008020f1ca96a35ff32L
 1;17;65;0x6a35ff323c000008020f1c89c69bff31L
 1;17;66;0xc69bff313c000008020f1c295d8dff2fL
 1;17;67;0x5d8dff2f3c000008020f0017ba3aff30L
 1;17;68;0xba3aff303c000008020f00a9965fff2eL
 1;17;69;0x965fff2e3c000008020f0097ae36ffe2L
 1;17;70;0xae36ffe23c000008020f00379d35fffcL
 1;17;71;0x9d35fffc3c000008020f011716e4ffe4L
 1;17;72;0x16e4ffe43c000008020f01a95df1fffaL
 1;17;73;0x5df1fffa3c000008020f01976aebfff9L
 1;17;74;0x6aebfff93c000008020f013796e0ff27L
 1;17;75;0x96e0ff273c000008020f02177233ff28L
 1;17;76;0x7233ff283c000008020f02b71230ff36L
 1;17;77;0x1230ff363c000008020f0297013bff35L
 1;17;78;0xbcbcbcbc3c000008020fc709413affe3L
 1;17;79;0x413affe33c000008020fc7a9bd39fffdL
 1;17;80;0xbd39fffd3c000008020fc789d68bfffeL
 1;17;81;0xd68bfffe3c000008020fc7299d8bffffL
 1;17;82;0x9d8bffff3c000008020fc417ce27ff20L
 1;17;83;0xce27ff203c000008020fc4a96a43ff21L
 1;17;84;0x6a43ff213c000008020fc497dd3cff2dL
 1;17;85;0xdd3cff2d3c000008020fc437963aff2cL
 1;17;86;0x963aff2c3c000008020fda171a3dff2bL
 1;17;87;0x1a3dff2b3c000008020fdaa93af1ff2aL
 1;17;88;0x3af1ff2a3c000008020fda97b2eeff29L
 1;17;89;0xb2eeff293c000008020fda37663dfff7L
 1;17;90;0x663dfff73c000008020fd917ae3afff8L
 1;17;91;0xae3afff83c000008020fd9a9fd35ffe6L
 1;17;92;0xfd35ffe63c000008020fd989fd30ffe5L
 1;17;93;0x1232ff263c000008020f1997063bff25L
 1;17;94;0xbcbcbcbc3c000008020fd4095639ff33L
 1;17;95;0x5639ff333c000008020fd4a96a35ff32L
 1;17;96;0x6a35ff323c000008020fd489dd83ff31L
 1;17;97;0xdd83ff313c000008020fd429218bff2fL
 1;17;98;0x218bff2f3c000008020fc817ca32ffe0L
 1;17;99;0xca32ffe03c000008020fc8a98a22ffe1L
 1;17;100;0x8a22ffe13c000008020fc897ba3cffedL
 1;17;101;0xba3cffed3c000008020fc8379d39ffecL
 1;17;102;0x9d39ffec3c000008020fd61716e1ffebL
 1;17;103;0x16e1ffeb3c000008020fd6a93df2ffeaL
 1;17;104;0x3df2ffea3c000008020fd697aaedffe9L
 1;17;105;0xaaedffe93c000008020fd6379ae2ff27L
 1;17;106;0x9ae2ff273c000008020fd5176e33ff28L
 1;17;107;0x6e33ff283c000008020fd5b71631ff36L
 1;17;108;0x1631ff363c000008020fd597013bff35L
 1;17;109;0xbcbcbcbc3c000008020fdb095a3affe3L
 1;17;110;0x5a3affe33c000008020fdba9bd36fffdL
 1;17;111;0xbd36fffd3c000008020fdb89ca8afffeL
 1;17;112;0xca8afffe3c000008020fdb29418affffL
 1;17;113;0x418affff3c000008020fd817dd39ff30L
 1;17;114;0xdd39ff303c000008020fd8a99a43ff2eL
 1;17;115;0x9a43ff2e3c000008020fd897b227ffe2L
 1;17;116;0xb227ffe23c000008020fd8378636fffcL
 1;17;117;0x8636fffc3c000008020fc6171ae2ffe4L
 1;17;118;0x1ae2ffe43c000008020fc6a94af1fffaL
 1;17;119;0x4af1fffa3c000008020fc6976eedfff9L
 1;17;120;0x6eedfff93c000008020fc637663efff7L
 1;17;121;0x663efff73c000008020fc517a627fff8L
 1;17;122;0xa627fff83c000008020fc5b71a35ffe6L
 1;17;123;0x1a35ffe63c000008020fc597162dffe5L
 1;17;124;0xbcbcbcbc3c000008020f1c099236ff23L
 1;17;125;0x9236ff233c000008020f1ca99a2fff3dL
 1;17;126;0x9a2fff3d3c000008020f1c89d285ff3eL
 1;17;127;0xd285ff3e3c000008020f1c294a8aff3fL
 1;17;128;0x4a8aff3f3c000008020f0017ca36fff0L
 1;18; 1;0x46effff83c000008020fd5a92af5ffe6L
 1;18; 2;0x2af5ffe63c000008020fd597f6faffe5L
 1;18; 3;0xbcbcbcbc3c000008020fdb173af4fff3L
 1;18; 4;0x3af4fff33c000008020fdbb72ee5fff2L
 1;18; 5;0x2ee5fff23c000008020fdb97fdfdff51L
 1;18; 6;0xfdfdff513c000008020fdb378af8ffefL
 1;18; 7;0x8af8ffef3c000008020fd817f6e5fff0L
 1;18; 8;0xf6e5fff03c000008020fd8b7aaf2ffeeL
 1;18; 9;0xaaf2ffee3c000008020fd89736eaff22L
 1;18;10;0x36eaff223c000008020fd837eaffff3cL
 1;18;11;0x37eaffff3c3c000008020fc617fdffffL
 1;18;12;0xfdffff243c000008020fc6b721f0ff3aL
 1;18;13;0x21f0ff3a3c000008020fc697eee6ff39L
 1;18;14;0xeee6ff393c000008020fc6372aeaff47L
 1;18;15;0x2aeaff473c000008020fc5174ef1ffe8L
 1;18;16;0x4ef1ffe83c000008020fc5a95df5fff6L
 1;18;17;0x5df5fff63c000008020fc597f6f6fff5L
 1;18;18;0xbcbcbcbc3c000008020f1c173af4ff33L
 1;18;19;0x3af4ff333c000008020f1cb726e5ff32L
 1;18;20;0x26e5ff323c000008020f1c97fdfeff91L
 1;18;21;0xfdfeff913c000008020f1c3786f8ff2fL
 1;18;22;0x86f8ff2f3c000008020f0017f6e5ff30L
 1;18;23;0xf6e5ff303c000008020f00b7b6f1ff2eL
 1;18;24;0xb6f1ff2e3c000008020f00974eedffe2L
 1;18;25;0x4eedffe23c000008020f0037eefffffcL
 1;18;26;0xeefffffc3c000008020f0117fdffffe4L
 1;18;27;0xfdffffe43c000008020f01b75df0fffaL
 1;18;28;0x5df0fffa3c000008020f0197eee6fff9L
 1;18;29;0xeee6fff93c000008020f01372aeaff87L
 1;18;30;0x2aeaff873c000008020f02174eeeff28L
 1;18;31;0x4eeeff283c000008020f02a92af6ff36L
 1;18;32;0x2af6ff363c000008020f0297f6f6ff35L
 1;18;33;0xbcbcbcbc3c000008020fc71721f5ffe3L
 1;18;34;0x21f5ffe33c000008020fc7b72efbfffdL
 1;18;35;0x2efbfffd3c000008020fc797fdfdff5eL
 1;18;36;0xfdfdff5e3c000008020fc7378af7ffffL
 1;18;37;0x8af7ffff3c000008020fc417f6e5ff20L
 1;18;38;0xf6e5ff203c000008020fc4b7bdf3ff21L
 1;18;39;0xbdf3ff213c000008020fc4973aedff2dL
 1;18;40;0x3aedff2d3c000008020fc437eeffff2cL
 1;18;41;0xeeffff2c3c000008020fda17fdffff2bL
 1;18;42;0xfdffff2b3c000008020fdab75defff2aL
 1;18;43;0x5defff2a3c000008020fda97f2e6ff29L
 1;18;44;0xf2e6ff293c000008020fda372eeaff57L
 1;18;45;0x2eeaff573c000008020fd9174af1fff8L
 1;18;46;0x4af1fff83c000008020fd9a936e8ffe6L
 1;18;47;0x36e8ffe63c000008020fd997f6e4ffe5L
 1;18;48;0xbcbcbcbc3c000008020fd7173af4fff3L
 1;18;49;0x3af4fff33c000008020fd7b72ee5fff2L
 1;18;50;0x2ee5fff23c000008020fd797fdfdff51L
 1;18;51;0xfdfdff513c000008020fd7378af8ffefL
 1;18;52;0x8af8ffef3c000008020fcb17f6e5fff0L
 1;18;53;0xf6e5fff03c000008020fcbb7b6f2ffeeL
 1;18;54;0xb6f2ffee3c000008020fcb973aeaff22L
 1;18;55;0x3aeaff223c000008020fcb37eeffff3cL
 1;18;56;0x37eeffff3c3c000008020fca17fdffffL
 1;18;57;0xfdffff243c000008020fcab721f0ff3aL
 1;18;58;0x21f0ff3a3c000008020fca97eee6ff39L
 1;18;59;0xeee6ff393c000008020fca372aeaff47L
 1;18;60;0x2aeaff473c000008020fc9175aefffe8L
 1;18;61;0x5aefffe83c000008020fc9a94ee8fff6L
 1;18;62;0x4ee8fff63c000008020fc997f6f6fff5L
 1;18;63;0xbcbcbcbc3c000008020fdf173af4ff33L
 1;18;64;0x3af4ff333c000008020fdfb726e5ff32L
 1;18;65;0x26e5ff323c000008020fdf97fdfdff91L
 1;18;66;0xfdfdff913c000008020fdf3786e6ff2fL
 1;18;67;0x86e6ff2f3c000008020fc317f2e5ff30L
 1;18;68;0xf2e5ff303c000008020fc3b7b2f1ff2eL
